id,make,model,year,type,trimLevel,retailPrice,fuelType,batteryCapacity,range,enginePowerHP,maxTorque,acceleration,topSpeed,length,height,weight,seats,luggageSpace,standardFeatures_list
377189,Citroen,C3 Aircross,2024,Hybrid 145pk Automaat PLUS 5d,PLUS,31080.0,B,0.89,0.0,145,230,9.1,188,4395,1660,1323,5,460,Stoelen: Zitplaatsen|Audio: Luidsprekers|Audio: Audio apparatuur|Audio: Afstandsbed. audio|Comfort: 12v stopcontact|Uiterlijk: Spoiler|Remmen: ABS|Comfort: Cruise control|Comfort: Make-up spiegel|Comfort: Parkeer sensors|Transmissie: Electronic traction control|Motor: Compressor|Instrumentatie: Instrumentatie|Instrumentatie: Computer|Interieurbekleding: Vloermatten|Verlichting: Koplampen|Verlichting: Koplampbediening|Verlichting: Verl. aan bij daglicht|Veiligheid: Gordijnairbag|Wielen: Banden|Laadruimte: Laadruimteafd.|Sloten: Centrale deurvergr.|Dak: Dakrelingen|Veiligheid: Airbag voorin|Veiligheid: Zij-airbag|Veiligheid: Hoofdsteunen|Veiligheid: Veiligheidsgordels voor|Veiligheid: Veiligheidsgordels achter|Stoelen: Stoelbekleding|Stoelen: Centrale armsteun voor|Opbergruimte: Bekerhouders|Ventilatie: Ventilatiesysteem|Ventilatie: Airconditioning|Zicht: Achteruitkijkspiegel|Zicht: Buitenspiegels|Zicht: Elektrisch inklapbare spiegels|Zicht: Elektrisch bediende ramen|Wielen: Wielen|Transmissie: Stabiliteitscontrole|Remmen: Remassistent|Instrumentatie: Lage bandenspanningsindicator|Veiligheid: Isofix voorbereiding|Comfort: Stem herkennings systeem|Wielen: Bandenset|Overig: lokale taal|Remmen: helling houder|Veiligheid: automatische waarschuwingslampen|Veiligheid: Botsings waarschuwing|Comfort: Bluetooth|Motor: Start/Stop|Veiligheid: Lane departure waarschuwing|Transmissie: Dubbele koppeling manueel sequentieel|Zicht: privacy glas|Audio: Verb. met ext. entertainment syst.|Comfort: Parkeer hulp|Comfort: Snelheidsbegrenzer|Instrumentatie: Multifunctioneel scherm|Verlichting: LED lichten|Motor: Regeneratieve remmen|Instrumentatie: Verkeersbordherkenning|Comfort: ingebouwde Apps|Comfort: Apps controle|Veiligheid: airbags|Comfort: Telefoon integratie|Overig: Services op afstand|Overig: Voorbereiding alcoholslot|Overig: Datarecorder voor ongeluk|Overig: Noodoproep|Overig: USB oplaadpoort(en)|Overig: GSR2-compatibel|Overig: Garantie hele voertuig - OEM-verlenging|Overig: Garantie aandrijflijn - OEM-uitbreiding|Overig: Garantie elektrische systemen - totaal
377198,Opel,Frontera,2026,1.2 Turbo Hybrid 81KW Edition auto 5d,Edition,29499.0,B,0.89,0.0,110,205,11.0,180,4380,1627,1294,5,460,Stoelen: Zitplaatsen|Audio: Luidsprekers|Audio: Afstandsbed. audio|Comfort: 12v stopcontact|Uiterlijk: Spoiler|Remmen: ABS|Comfort: Cruise control|Comfort: Extra verlichting|Comfort: Make-up spiegel|Comfort: Parkeer sensors|Transmissie: Electronic traction control|Motor: Compressor|Instrumentatie: Instrumentatie|Instrumentatie: Computer|Verlichting: Koplampen|Verlichting: Koplampbediening|Verlichting: Verl. aan bij daglicht|Veiligheid: Gordijnairbag|Wielen: Banden|Laadruimte: Laadruimteafd.|Laadruimte: Bagagefixering|Sloten: Centrale deurvergr.|Veiligheid: Airbag voorin|Veiligheid: Zij-airbag|Veiligheid: Hoofdsteunen|Veiligheid: Veiligheidsgordels voor|Veiligheid: Veiligheidsgordels achter|Stoelen: Stoelbekleding|Opbergruimte: Bekerhouders|Ventilatie: Ventilatiesysteem|Ventilatie: Airconditioning|Zicht: Achteruitkijkspiegel|Zicht: Buitenspiegels|Zicht: Elektrisch bediende ramen|Wielen: Wielen|Transmissie: Stabiliteitscontrole|Remmen: Remassistent|Instrumentatie: Lage bandenspanningsindicator|Veiligheid: Isofix voorbereiding|Comfort: Telematics|Remmen: Elektronische handrem|Overig: lokale taal|Remmen: helling houder|Veiligheid: automatische waarschuwingslampen|Veiligheid: Botsings waarschuwing|Comfort: Bluetooth|Motor: Start/Stop|Veiligheid: Lane departure waarschuwing|Transmissie: Dubbele koppeling manueel sequentieel|Audio: Verb. met ext. entertainment syst.|Comfort: Parkeer hulp|Comfort: Snelheidsbegrenzer|Instrumentatie: Multifunctioneel scherm|Verlichting: LED lichten|Motor: Regeneratieve remmen|Instrumentatie: Verkeersbordherkenning|Comfort: Bestuurders profielen|Veiligheid: airbags|Veiligheid: Zelfstandig rijden|Overig: Sfeerverlichting|Overig: Services op afstand|Overig: Voorbereiding alcoholslot|Overig: Datarecorder voor ongeluk|Overig: Noodoproep|Overig: Zwart accent|Overig: USB oplaadpoort(en)|Overig: GSR2-compatibel|Overig: Garantiebatterij - totaal|Overig: Garantie elektrische systemen - totaal
377193,Fiat,Grande Panda,2025,1.2 Hybrid DCT Icon 5d,Icon,25990.0,B,0.8,0.0,110,205,10.0,160,3999,1586,1188,5,412,Stoelen: Zitplaatsen|Audio: Luidsprekers|Audio: Audio apparatuur|Audio: Afstandsbed. audio|Comfort: 12v stopcontact|Uiterlijk: Spoiler|Remmen: ABS|Comfort: Cruise control|Comfort: Extra verlichting|Comfort: Make-up spiegel|Comfort: Parkeer sensors|Transmissie: Electronic traction control|Motor: Compressor|Instrumentatie: Instrumentatie|Instrumentatie: Computer|Verlichting: Koplampen|Verlichting: Koplampbediening|Verlichting: Verl. aan bij daglicht|Veiligheid: Gordijnairbag|Wielen: Banden|Laadruimte: Laadruimteafd.|Sloten: Centrale deurvergr.|Veiligheid: Airbag voorin|Veiligheid: Zij-airbag|Veiligheid: Hoofdsteunen|Veiligheid: Veiligheidsgordels voor|Veiligheid: Veiligheidsgordels achter|Stoelen: Stoelbekleding|Opbergruimte: Bekerhouders|Ventilatie: Ventilatiesysteem|Ventilatie: Airconditioning|Zicht: Achteruitkijkspiegel|Zicht: Buitenspiegels|Zicht: Elektrisch bediende ramen|Wielen: Wielen|Transmissie: Stabiliteitscontrole|Remmen: Remassistent|Instrumentatie: Lage bandenspanningsindicator|Veiligheid: Isofix voorbereiding|Comfort: Stem herkennings systeem|Comfort: Telematics|Remmen: Elektronische handrem|Overig: lokale taal|Remmen: helling houder|Veiligheid: automatische waarschuwingslampen|Veiligheid: Botsings waarschuwing|Comfort: Bluetooth|Motor: Start/Stop|Veiligheid: Lane departure waarschuwing|Transmissie: Dubbele koppeling manueel sequentieel|Audio: Verb. met ext. entertainment syst.|Comfort: Snelheidsbegrenzer|Instrumentatie: Multifunctioneel scherm|Verlichting: LED lichten|Motor: Regeneratieve remmen|Instrumentatie: Verkeersbordherkenning|Comfort: Wifi netwerk|Comfort: Apps controle|Veiligheid: airbags|Comfort: Telefoon integratie|Overig: Services op afstand|Overig: Over air updates|Overig: Voorbereiding alcoholslot|Overig: Datarecorder voor ongeluk|Overig: Noodoproep|Overig: USB oplaadpoort(en)|Overig: Geïntegr interface infotainment|Overig: GSR2-compatibel|Overig: Garantiebatterij - totaal|Overig: Garantie elektrische systemen - totaal
377194,Jeep,Avenger,2025,e-Hybrid Summit 5d,Summit,36995.0,B,0.89,0.0,110,205,10.9,184,4084,1528,1263,5,380,Stoelen: Zitplaatsen|Audio: Luidsprekers|Audio: Audio apparatuur|Audio: Afstandsbed. audio|Uiterlijk: Voorbereiding trekhaak|Comfort: 12v stopcontact|Remmen: ABS|Comfort: Cruise control|Comfort: Extra verlichting|Comfort: Make-up spiegel|Comfort: Parkeer sensors|Transmissie: Electronic traction control|Motor: Compressor|Instrumentatie: Instrumentatie|Instrumentatie: Computer|Interieurbekleding: Luxe afwerking|Interieurbekleding: Vloermatten|Verlichting: Koplampen|Verlichting: Koplampbediening|Verlichting: Mistlampen voor|Verlichting: Draaiverl./bermverl.|Verlichting: Verl. aan bij daglicht|Veiligheid: Gordijnairbag|Wielen: Banden|Laadruimte: Laadruimteafd.|Laadruimte: Bagagefixering|Sloten: Centrale deurvergr.|Veiligheid: Airbag voorin|Veiligheid: Zij-airbag|Veiligheid: Hoofdsteunen|Veiligheid: Veiligheidsgordels voor|Veiligheid: Veiligheidsgordels achter|Stoelen: Stoelbekleding|Stoelen: Centrale armsteun voor|Opbergruimte: Bekerhouders|Ventilatie: Ventilatiesysteem|Ventilatie: Airconditioning|Zicht: Achteruitkijkspiegel|Zicht: Buitenspiegels|Zicht: Elektrisch inklapbare spiegels|Zicht: Elektrisch bediende ramen|Wielen: Wielen|Transmissie: Stabiliteitscontrole|Remmen: Remassistent|Instrumentatie: Lage bandenspanningsindicator|Veiligheid: Isofix voorbereiding|Comfort: Smart kaart / sleutel|Comfort: Telematics|Remmen: Elektronische handrem|Veiligheid: Inhaalsensor|Overig: lokale taal|Remmen: helling houder|Veiligheid: automatische waarschuwingslampen|Veiligheid: Botsings waarschuwing|Comfort: Bluetooth|Motor: Start/Stop|Veiligheid: Lane departure waarschuwing|Transmissie: terein type selectie|Transmissie: Dubbele koppeling manueel sequentieel|Zicht: privacy glas|Audio: Verb. met ext. entertainment syst.|Comfort: Start knop|Comfort: Parkeer hulp|Comfort: Snelheidsbegrenzer|Instrumentatie: Multifunctioneel scherm|Verlichting: LED lichten|Motor: Regeneratieve remmen|Instrumentatie: Verkeersbordherkenning|Comfort: intern geheugen/HD|Comfort: Bestuurders profielen|Comfort: 360 parking camera|Comfort: Draadloos oplaad tablet|Comfort: Apps controle|Veiligheid: airbags|Zicht: Ruitenwisser ontdooi systeem|Comfort: Telefoon integratie|Veiligheid: Zelfstandig rijden|Overig: Intelligente snelheidsassistent|Overig: Sfeerverlichting|Overig: Voorbereiding alcoholslot|Overig: Datarecorder voor ongeluk|Overig: Noodoproep|Overig: USB oplaadpoort(en)|Overig: GSR2-compatibel|Overig: Garantiebatterij - totaal|Overig: Garantie elektrische systemen - totaal
377188,Alfa Romeo,Junior,2024,1.2 Turbo 136pk eDCT6 Ibrida Speciale 5d,Ibrida Speciale,36850.0,B,0.89,0.0,136,230,8.9,200,4173,1539,1280,5,415,Stoelen: Zitplaatsen|Audio: Luidsprekers|Audio: Audio apparatuur|Audio: Afstandsbed. audio|Comfort: 12v stopcontact|Uiterlijk: Spoiler|Remmen: ABS|Comfort: Elektrische koffersluiting|Comfort: Cruise control|Comfort: Extra verlichting|Comfort: Make-up spiegel|Comfort: Parkeer sensors|Transmissie: Electronic traction control|Motor: Compressor|Instrumentatie: Instrumentatie|Instrumentatie: Computer|Interieurbekleding: Luxe afwerking|Interieurbekleding: Vloermatten|Verlichting: Koplampen|Verlichting: Koplampbediening|Verlichting: Draaiverl./bermverl.|Verlichting: Verl. aan bij daglicht|Veiligheid: Gordijnairbag|Wielen: Banden|Laadruimte: Laadruimteafd.|Sloten: Centrale deurvergr.|Veiligheid: Airbag voorin|Veiligheid: Zij-airbag|Veiligheid: Hoofdsteunen|Veiligheid: Veiligheidsgordels voor|Veiligheid: Veiligheidsgordels achter|Stoelen: Stoelbekleding|Stoelen: Centrale armsteun voor|Opbergruimte: Bekerhouders|Ventilatie: Ventilatiesysteem|Ventilatie: Airconditioning|Zicht: Achteruitkijkspiegel|Zicht: Buitenspiegels|Zicht: Elektrisch bediende ramen|Wielen: Wielen|Comfort: Navigatiesystemen|Transmissie: Stabiliteitscontrole|Remmen: Remassistent|Instrumentatie: Lage bandenspanningsindicator|Veiligheid: Isofix voorbereiding|Comfort: Smart kaart / sleutel|Comfort: Stem herkennings systeem|Comfort: Telematics|Remmen: Elektronische handrem|Wielen: Bandenset|Overig: lokale taal|Remmen: helling houder|Veiligheid: automatische waarschuwingslampen|Veiligheid: Botsings waarschuwing|Comfort: Bluetooth|Motor: Start/Stop|Veiligheid: Lane departure waarschuwing|Transmissie: Dubbele koppeling manueel sequentieel|Zicht: privacy glas|Audio: Verb. met ext. entertainment syst.|Comfort: Start knop|Comfort: Parkeer hulp|Comfort: Snelheidsbegrenzer|Instrumentatie: Multifunctioneel scherm|Verlichting: LED lichten|Motor: Regeneratieve remmen|Instrumentatie: Verkeersbordherkenning|Comfort: intern geheugen/HD|Comfort: Bestuurders profielen|Comfort: Apps controle|Comfort: Handsfree Kofferbakontsluiting|Veiligheid: airbags|Comfort: Telefoon integratie|Veiligheid: Zelfstandig rijden|Overig: Sfeerverlichting|Overig: Services op afstand|Overig: Over air updates|Overig: Achterpassagier alarm|Overig: Voorbereiding alcoholslot|Overig: Datarecorder voor ongeluk|Overig: Noodoproep|Overig: USB oplaadpoort(en)|Overig: Drempel bescherming|Overig: GSR2-compatibel|Overig: Garantiebatterij - totaal|Overig: Garantie elektrische systemen - totaal
377206,Peugeot,e-208,2025,Allure Avantage 51kWh 156 5d,Allure Avantage,34000.0,VE,51.0,433.0,156,260,8.2,150,4055,1430,1430,5,309,Stoelen: Zitplaatsen|Audio: Luidsprekers|Audio: Audio apparatuur|Audio: Afstandsbed. audio|Comfort: 12v stopcontact|Remmen: ABS|Comfort: Cruise control|Comfort: Make-up spiegel|Comfort: Parkeer sensors|Transmissie: Electronic traction control|Instrumentatie: Instrumentatie|Instrumentatie: Computer|Interieurbekleding: Luxe afwerking|Verlichting: Koplampen|Verlichting: Koplampbediening|Verlichting: Verl. aan bij daglicht|Veiligheid: Gordijnairbag|Wielen: Banden|Laadruimte: Laadruimteafd.|Laadruimte: Bagagefixering|Sloten: Centrale deurvergr.|Veiligheid: Airbag voorin|Veiligheid: Zij-airbag|Veiligheid: Hoofdsteunen|Veiligheid: Veiligheidsgordels voor|Veiligheid: Veiligheidsgordels achter|Stoelen: Stoelbekleding|Stoelen: Centrale armsteun voor|Opbergruimte: Gekoeld handschoenenkastje|Opbergruimte: Bekerhouders|Ventilatie: Ventilatiesysteem|Ventilatie: Airconditioning|Zicht: Achteruitkijkspiegel|Zicht: Buitenspiegels|Zicht: Elektrisch inklapbare spiegels|Zicht: Elektrisch bediende ramen|Wielen: Wielen|Transmissie: Stabiliteitscontrole|Remmen: Remassistent|Instrumentatie: Lage bandenspanningsindicator|Veiligheid: Isofix voorbereiding|Comfort: Smart kaart / sleutel|Remmen: Elektronische handrem|Overig: lokale taal|Remmen: helling houder|Veiligheid: automatische waarschuwingslampen|Veiligheid: Botsings waarschuwing|Comfort: Bluetooth|Veiligheid: Lane departure waarschuwing|Zicht: privacy glas|Audio: Verb. met ext. entertainment syst.|Comfort: Start knop|Comfort: Snelheidsbegrenzer|Instrumentatie: Multifunctioneel scherm|Verlichting: LED lichten|Motor: Regeneratieve remmen|Instrumentatie: Verkeersbordherkenning|Comfort: Bestuurders profielen|Comfort: Remote accu management|Comfort: Apps controle|Veiligheid: Hoorbaar voetgangers waarsch.systeem|Veiligheid: airbags|Comfort: Telefoon integratie|Overig: Oplaadstekker|Overig: WLTP electric energy consumption|Overig: WLTP electric range|Overig: Services op afstand|Overig: Over air updates|Overig: Voorbereiding alcoholslot|Overig: Datarecorder voor ongeluk|Overig: Noodoproep|Overig: USB oplaadpoort(en)|Overig: Mode 3 laadkabel|Overig: V2L charging|Overig: Garantiebatterij - totaal|Overig: Garantie elektrische systemen - totaal
377207,Peugeot,3008,2024,Allure Hybrid 145 e-DCS6 5d,Allure,42870.0,B,0.89,0.0,145,230,10.2,201,4542,1641,1549,5,520,Stoelen: Zitplaatsen|Audio: Luidsprekers|Audio: Audio apparatuur|Audio: Afstandsbed. audio|Comfort: 12v stopcontact|Uiterlijk: Spoiler|Remmen: ABS|Comfort: Cruise control|Comfort: Extra verlichting|Comfort: Make-up spiegel|Comfort: Parkeer sensors|Transmissie: Electronic traction control|Motor: Compressor|Instrumentatie: Instrumentatie|Instrumentatie: Computer|Verlichting: Koplampen|Verlichting: Koplampbediening|Verlichting: Verl. aan bij daglicht|Veiligheid: Gordijnairbag|Wielen: Banden|Laadruimte: Laadruimteafd.|Laadruimte: Bagagefixering|Sloten: Centrale deurvergr.|Veiligheid: Airbag voorin|Veiligheid: Zij-airbag|Veiligheid: Hoofdsteunen|Veiligheid: Veiligheidsgordels voor|Veiligheid: Veiligheidsgordels achter|Stoelen: Stoelbekleding|Stoelen: Centrale armsteun voor|Stoelen: Centrale armsteun achter|Opbergruimte: Gekoeld handschoenenkastje|Opbergruimte: Bekerhouders|Ventilatie: Ventilatiesysteem|Ventilatie: Gescheiden ventilatie|Ventilatie: Airconditioning|Zicht: Achteruitkijkspiegel|Zicht: Buitenspiegels|Zicht: Elektrisch inklapbare spiegels|Zicht: Elektrisch bediende ramen|Wielen: Wielen|Transmissie: Stabiliteitscontrole|Remmen: Remassistent|Instrumentatie: Lage bandenspanningsindicator|Veiligheid: Isofix voorbereiding|Comfort: Smart kaart / sleutel|Comfort: Stem herkennings systeem|Comfort: Telematics|Remmen: Elektronische handrem|Overig: lokale taal|Remmen: helling houder|Veiligheid: automatische waarschuwingslampen|Veiligheid: Botsings waarschuwing|Comfort: Bluetooth|Motor: Start/Stop|Veiligheid: Lane departure waarschuwing|Transmissie: Dubbele koppeling manueel sequentieel|Zicht: privacy glas|Audio: Verb. met ext. entertainment syst.|Comfort: Start knop|Comfort: Parkeer hulp|Comfort: Snelheidsbegrenzer|Instrumentatie: Multifunctioneel scherm|Verlichting: LED lichten|Motor: Regeneratieve remmen|Instrumentatie: Verkeersbordherkenning|Comfort: Apps controle|Veiligheid: airbags|Comfort: Telefoon integratie|Overig: Services op afstand|Overig: Over air updates|Overig: Voorbereiding alcoholslot|Overig: Datarecorder voor ongeluk|Overig: Noodoproep|Overig: Zwart accent|Overig: USB oplaadpoort(en)|Overig: Drempel bescherming|Overig: Garantiebatterij - totaal|Overig: Garantie elektrische systemen - totaal
J055LK,Citroen,C1,2020,VTi 72 S&S Feel 5d,Feel,13849.5,B,0.0,0.0,72,93,12.6,160,3466,1460,815,4,196,Stoelen: Zitplaatsen|Audio: Luidsprekers|Audio: Audio apparatuur|Audio: Afstandsbed. audio|Comfort: 12v stopcontact|Uiterlijk: Spoiler|Remmen: ABS|Comfort: Make-up spiegel|Transmissie: Electronic traction control|Instrumentatie: Instrumentatie|Instrumentatie: Waarsch. veiligheidsgordels|Instrumentatie: Computer|Verlichting: Koplampen|Verlichting: Koplampbediening|Verlichting: Verl. aan bij daglicht|Veiligheid: Gordijnairbag|Wielen: Banden|Laadruimte: Laadruimteafd.|Sloten: Centrale deurvergr.|Veiligheid: Airbag voorin|Veiligheid: Zij-airbag|Veiligheid: Hoofdsteunen|Veiligheid: Veiligheidsgordels voor|Veiligheid: Veiligheidsgordels achter|Stoelen: Stoelbekleding|Opbergruimte: Bekerhouders|Ventilatie: Ventilatiesysteem|Zicht: Achteruitkijkspiegel|Zicht: Buitenspiegels|Zicht: Elektrisch bediende ramen|Wielen: Wielen|Opbergruimte: Console|Transmissie: Stabiliteitscontrole|Remmen: Elektronische remkrachtverdeling|Remmen: Remassistent|Instrumentatie: Lage bandenspanningsindicator|Veiligheid: Isofix voorbereiding|Remmen: Cornering brake control|Wielen: Bandenset|Remmen: helling houder|Comfort: Bluetooth|Motor: Start/Stop|Audio: Verb. met ext. entertainment syst.|Comfort: Snelheidsbegrenzer|Verlichting: LED lichten|Motor: Regeneratieve remmen|Veiligheid: airbags
N987XG,Kia,Picanto,2022,1.0 DPi DynamicLine 4-zits 5d,DynamicLine,15215.0,B,0.0,714.0,67,96,14.6,161,3595,1485,874,4,255,Stoelen: Zitplaatsen|Audio: Luidsprekers|Audio: Audio apparatuur|Audio: Afstandsbed. audio|Comfort: 12v stopcontact|Uiterlijk: Spoiler|Remmen: ABS|Comfort: Kofferontsluiting|Comfort: Cruise control|Comfort: Leeslampen|Comfort: Make-up spiegel|Comfort: Parkeer sensors|Transmissie: Electronic traction control|Instrumentatie: Instrumentatie|Instrumentatie: Toerenteller|Instrumentatie: Buitentemperatuur|Instrumentatie: Waarsch. veiligheidsgordels|Instrumentatie: Computer|Interieurbekleding: Luxe afwerking|Interieurbekleding: Vloermatten|Verlichting: Koplampen|Verlichting: Koplampbediening|Verlichting: Mistlampen voor|Verlichting: Verl. aan bij daglicht|Veiligheid: Gordijnairbag|Wielen: Banden|Laadruimte: Laadruimteafd.|Laadruimte: Bagagefixering|Sloten: Centrale deurvergr.|Sloten: Anti-diefstalbeveiliging|Veiligheid: Airbag voorin|Veiligheid: Zij-airbag|Veiligheid: Hoofdsteunen|Veiligheid: Veiligheidsgordels voor|Veiligheid: Veiligheidsgordels achter|Stoelen: Stoelbekleding|Opbergruimte: Bekerhouders|Ventilatie: Ventilatiesysteem|Ventilatie: Airconditioning|Zicht: Achteruitkijkspiegel|Zicht: Buitenspiegels|Zicht: Elektrisch bediende ramen|Wielen: Wielen|Wielen: Reservewiel|Opbergruimte: Console|Transmissie: Stabiliteitscontrole|Remmen: Elektronische remkrachtverdeling|Remmen: Remassistent|Instrumentatie: Lage bandenspanningsindicator|Veiligheid: Isofix voorbereiding|Remmen: Cornering brake control|Remmen: helling houder|Veiligheid: automatische waarschuwingslampen|Comfort: Bluetooth|Motor: Start/Stop|Audio: Verb. met ext. entertainment syst.|Comfort: Snelheidsbegrenzer|Instrumentatie: Multifunctioneel scherm|Motor: Regeneratieve remmen|Veiligheid: Dynamische besturing|Comfort: Apps controle|Comfort: Spraak naar tekst|Veiligheid: airbags|Comfort: Telefoon integratie|Overig: Media control|Overig: Noodoproep|Overig: USB oplaadpoort(en)
L593GH,Toyota,Aygo,2020,1.0 VVT-i x-fun 5d,x-play,13935.0,B,0.0,714.0,72,93,14.1,160,3465,1460,830,4,168,Stoelen: Zitplaatsen|Audio: Luidsprekers|Audio: Audio apparatuur|Audio: Afstandsbed. audio|Comfort: 12v stopcontact|Remmen: ABS|Comfort: Kofferontsluiting|Comfort: Make-up spiegel|Comfort: Parkeer sensors|Transmissie: Electronic traction control|Instrumentatie: Instrumentatie|Instrumentatie: Toerenteller|Instrumentatie: Buitentemperatuur|Instrumentatie: Waarsch. veiligheidsgordels|Instrumentatie: Computer|Verlichting: Koplampen|Verlichting: Koplampbediening|Verlichting: Verl. aan bij daglicht|Veiligheid: Gordijnairbag|Wielen: Banden|Laadruimte: Laadruimteafd.|Laadruimte: Bagagefixering|Sloten: Centrale deurvergr.|Veiligheid: Airbag voorin|Veiligheid: Zij-airbag|Veiligheid: Hoofdsteunen|Veiligheid: Veiligheidsgordels voor|Veiligheid: Veiligheidsgordels achter|Stoelen: Stoelbekleding|Opbergruimte: Bekerhouders|Ventilatie: Ventilatiesysteem|Ventilatie: Airconditioning|Zicht: Achteruitkijkspiegel|Zicht: Buitenspiegels|Zicht: Elektrisch bediende ramen|Wielen: Wielen|Wielen: Reservewiel|Opbergruimte: Console|Transmissie: Stabiliteitscontrole|Remmen: Elektronische remkrachtverdeling|Remmen: Remassistent|Comfort: Entertainment display screen|Instrumentatie: Lage bandenspanningsindicator|Veiligheid: Isofix voorbereiding|Comfort: Stem herkennings systeem|Remmen: Cornering brake control|Remmen: helling houder|Comfort: Bluetooth|Motor: Start/Stop|Audio: Verb. met ext. entertainment syst.|Comfort: Snelheidsbegrenzer|Instrumentatie: Multifunctioneel scherm|Verlichting: LED lichten|Comfort: ingebouwde Apps|Comfort: Apps controle|Comfort: navigatie via mobiele telefoon|Comfort: Spraak naar tekst|Veiligheid: airbags|Comfort: Telefoon integratie|Overig: Media control
376664,Hyundai,i10,2025,1.0 MPI Comfort 5d,Comfort,20700.0,B,0.0,750.0,63,96,15.9,143,3670,1480,899,4,256,Stoelen: Zitplaatsen|Audio: Luidsprekers|Audio: Audio apparatuur|Audio: Afstandsbed. audio|Uiterlijk: Voorbereiding trekhaak|Comfort: 12v stopcontact|Uiterlijk: Spoiler|Remmen: ABS|Comfort: Cruise control|Comfort: Parkeer sensors|Transmissie: Electronic traction control|Instrumentatie: Instrumentatie|Instrumentatie: Computer|Interieurbekleding: Luxe afwerking|Verlichting: Koplampen|Verlichting: Koplampbediening|Verlichting: Verl. aan bij daglicht|Veiligheid: Gordijnairbag|Wielen: Banden|Laadruimte: Laadruimteafd.|Laadruimte: Bagagefixering|Sloten: Centrale deurvergr.|Veiligheid: Airbag voorin|Veiligheid: Zij-airbag|Veiligheid: Hoofdsteunen|Veiligheid: Veiligheidsgordels voor|Veiligheid: Veiligheidsgordels achter|Stoelen: Stoelbekleding|Opbergruimte: Bekerhouders|Ventilatie: Ventilatiesysteem|Ventilatie: Airconditioning|Zicht: Achteruitkijkspiegel|Zicht: Buitenspiegels|Zicht: Elektrisch bediende ramen|Wielen: Wielen|Comfort: Navigatiesystemen|Transmissie: Stabiliteitscontrole|Remmen: Remassistent|Instrumentatie: Lage bandenspanningsindicator|Veiligheid: Isofix voorbereiding|Comfort: Stem herkennings systeem|Wielen: Bandenset|Overig: lokale taal|Remmen: helling houder|Veiligheid: automatische waarschuwingslampen|Veiligheid: Botsings waarschuwing|Comfort: Bluetooth|Motor: Start/Stop|Veiligheid: Lane departure waarschuwing|Audio: Verb. met ext. entertainment syst.|Comfort: Parkeer hulp|Comfort: Snelheidsbegrenzer|Instrumentatie: Multifunctioneel scherm|Verlichting: LED lichten|Instrumentatie: Verkeersbordherkenning|Comfort: Apps controle|Veiligheid: airbags|Comfort: Telefoon integratie|Veiligheid: Zelfstandig rijden|Overig: Intelligente snelheidsassistent|Overig: Services op afstand|Overig: Over air updates|Overig: Achterpassagier alarm|Overig: Voorbereiding alcoholslot|Overig: Datarecorder voor ongeluk|Overig: Noodoproep|Overig: Zwart accent|Overig: USB oplaadpoort(en)|Overig: GSR2-compatibel
