leasecarId,make,model,duration,mileage,pricePerMonth
L993ZL,Seat,Ateca,36,5000,539.0
L993ZL,Seat,Ateca,48,5000,509.0
L993ZL,Seat,Ateca,12,7500,849.0
L993ZL,Seat,Ateca,24,7500,609.0
L993ZL,Seat,Ateca,36,7500,549.0
L993ZL,Seat,Ateca,48,7500,519.0
L993ZL,Seat,Ateca,12,10000,859.0
L993ZL,Seat,Ateca,24,10000,619.0
L993ZL,Seat,Ateca,36,10000,559.0
L993ZL,Seat,Ateca,48,10000,529.0
L993ZL,Seat,Ateca,12,15000,889.0
L993ZL,Seat,Ateca,24,15000,649.0
L993ZL,Seat,Ateca,36,15000,589.0
L993ZL,Seat,Ateca,48,15000,559.0
L993ZL,Seat,Ateca,12,20000,919.0
L993ZL,Seat,Ateca,24,20000,679.0
L993ZL,Seat,Ateca,36,20000,619.0
L993ZL,Seat,Ateca,48,20000,589.0
L993ZL,Seat,Ateca,12,25000,949.0
L993ZL,Seat,Ateca,24,25000,709.0
L993ZL,Seat,Ateca,36,25000,649.0
L993ZL,Seat,Ateca,48,25000,619.0
L993ZL,Seat,Ateca,12,30000,979.0
L993ZL,Seat,Ateca,24,30000,739.0
L993ZL,Seat,Ateca,36,30000,679.0
L993ZL,Seat,Ateca,48,30000,649.0
N703NB,Ford,Mustang Mach-E,12,5000,919.0
N703NB,Ford,Mustang Mach-E,24,5000,689.0
N703NB,Ford,Mustang Mach-E,36,5000,609.0
N703NB,Ford,Mustang Mach-E,48,5000,569.0
N703NB,Ford,Mustang Mach-E,60,5000,509.0
N703NB,Ford,Mustang Mach-E,12,7500,929.0
N703NB,Ford,Mustang Mach-E,24,7500,699.0
N703NB,Ford,Mustang Mach-E,36,7500,619.0
N703NB,Ford,Mustang Mach-E,48,7500,579.0
N703NB,Ford,Mustang Mach-E,60,7500,519.0
N703NB,Ford,Mustang Mach-E,12,10000,939.0
N703NB,Ford,Mustang Mach-E,24,10000,709.0
N703NB,Ford,Mustang Mach-E,36,10000,629.0
N703NB,Ford,Mustang Mach-E,48,10000,589.0
N703NB,Ford,Mustang Mach-E,60,10000,529.0
N703NB,Ford,Mustang Mach-E,12,15000,974.0
N703NB,Ford,Mustang Mach-E,24,15000,744.0
N703NB,Ford,Mustang Mach-E,36,15000,664.0
N703NB,Ford,Mustang Mach-E,48,15000,624.0
N703NB,Ford,Mustang Mach-E,60,15000,564.0
N703NB,Ford,Mustang Mach-E,12,20000,1009.0
N703NB,Ford,Mustang Mach-E,24,20000,779.0
N703NB,Ford,Mustang Mach-E,36,20000,699.0
N703NB,Ford,Mustang Mach-E,48,20000,659.0
N703NB,Ford,Mustang Mach-E,60,20000,599.0
N703NB,Ford,Mustang Mach-E,12,25000,1044.0
N703NB,Ford,Mustang Mach-E,24,25000,814.0
N703NB,Ford,Mustang Mach-E,36,25000,734.0
N703NB,Ford,Mustang Mach-E,48,25000,694.0
N703NB,Ford,Mustang Mach-E,60,25000,634.0
N703NB,Ford,Mustang Mach-E,12,30000,1079.0
N703NB,Ford,Mustang Mach-E,24,30000,849.0
N703NB,Ford,Mustang Mach-E,36,30000,769.0
N703NB,Ford,Mustang Mach-E,48,30000,729.0
N703NB,Ford,Mustang Mach-E,60,30000,669.0
368940,Opel,Mokka Electric,24,5000,909.0
368940,Opel,Mokka Electric,36,5000,729.0
368940,Opel,Mokka Electric,48,5000,619.0
368940,Opel,Mokka Electric,60,5000,564.0
368940,Opel,Mokka Electric,72,5000,509.0
368940,Opel,Mokka Electric,24,7500,923.0
368940,Opel,Mokka Electric,36,7500,743.0
368940,Opel,Mokka Electric,48,7500,633.0
368940,Opel,Mokka Electric,60,7500,578.0
368940,Opel,Mokka Electric,72,7500,523.0
368940,Opel,Mokka Electric,24,10000,937.0
368940,Opel,Mokka Electric,36,10000,757.0
368940,Opel,Mokka Electric,48,10000,647.0
368940,Opel,Mokka Electric,60,10000,592.0
368940,Opel,Mokka Electric,72,10000,537.0
368940,Opel,Mokka Electric,24,15000,969.0
368940,Opel,Mokka Electric,36,15000,789.0
368940,Opel,Mokka Electric,48,15000,679.0
368940,Opel,Mokka Electric,60,15000,624.0
368940,Opel,Mokka Electric,72,15000,569.0
368940,Opel,Mokka Electric,24,20000,1001.0
368940,Opel,Mokka Electric,36,20000,821.0
368940,Opel,Mokka Electric,48,20000,711.0
368940,Opel,Mokka Electric,60,20000,656.0
368940,Opel,Mokka Electric,72,20000,601.0
368940,Opel,Mokka Electric,24,25000,1033.0
368940,Opel,Mokka Electric,36,25000,853.0
368940,Opel,Mokka Electric,48,25000,743.0
368940,Opel,Mokka Electric,60,25000,688.0
368940,Opel,Mokka Electric,72,25000,633.0
368940,Opel,Mokka Electric,24,30000,1065.0
368940,Opel,Mokka Electric,36,30000,885.0
368940,Opel,Mokka Electric,48,30000,775.0
368940,Opel,Mokka Electric,60,30000,720.0
368940,Opel,Mokka Electric,72,30000,665.0
362719,MINI,Countryman,24,5000,834.0
362719,MINI,Countryman,36,5000,709.0
362719,MINI,Countryman,48,5000,634.0
362719,MINI,Countryman,60,5000,559.0
362719,MINI,Countryman,72,5000,509.0
362719,MINI,Countryman,24,7500,847.0
362719,MINI,Countryman,36,7500,722.0
362719,MINI,Countryman,48,7500,647.0
362719,MINI,Countryman,60,7500,572.0
362719,MINI,Countryman,72,7500,522.0
362719,MINI,Countryman,24,10000,860.0
362719,MINI,Countryman,36,10000,735.0
362719,MINI,Countryman,48,10000,660.0
362719,MINI,Countryman,60,10000,585.0
362719,MINI,Countryman,72,10000,535.0
362719,MINI,Countryman,24,15000,892.0
362719,MINI,Countryman,36,15000,767.0
362719,MINI,Countryman,48,15000,692.0
362719,MINI,Countryman,60,15000,617.0
362719,MINI,Countryman,72,15000,567.0
362719,MINI,Countryman,24,20000,924.0
362719,MINI,Countryman,36,20000,799.0
362719,MINI,Countryman,48,20000,724.0
362719,MINI,Countryman,60,20000,649.0
362719,MINI,Countryman,72,20000,599.0
362719,MINI,Countryman,24,25000,956.0
362719,MINI,Countryman,36,25000,831.0
362719,MINI,Countryman,48,25000,756.0
362719,MINI,Countryman,60,25000,681.0
362719,MINI,Countryman,72,25000,631.0
362719,MINI,Countryman,24,30000,988.0
362719,MINI,Countryman,36,30000,863.0
362719,MINI,Countryman,48,30000,788.0
362719,MINI,Countryman,60,30000,713.0
362719,MINI,Countryman,72,30000,663.0
373221,Peugeot,e-2008,24,5000,809.0
373221,Peugeot,e-2008,36,5000,734.0
373221,Peugeot,e-2008,48,5000,629.0
373221,Peugeot,e-2008,60,5000,564.0
373221,Peugeot,e-2008,72,5000,509.0
373221,Peugeot,e-2008,24,7500,821.0
373221,Peugeot,e-2008,36,7500,746.0
373221,Peugeot,e-2008,48,7500,641.0
373221,Peugeot,e-2008,60,7500,576.0
373221,Peugeot,e-2008,72,7500,521.0
373221,Peugeot,e-2008,24,10000,833.0
373221,Peugeot,e-2008,36,10000,758.0
373221,Peugeot,e-2008,48,10000,653.0
373221,Peugeot,e-2008,60,10000,588.0
373221,Peugeot,e-2008,72,10000,533.0
373221,Peugeot,e-2008,24,15000,861.0
373221,Peugeot,e-2008,36,15000,786.0
373221,Peugeot,e-2008,48,15000,681.0
373221,Peugeot,e-2008,60,15000,616.0
373221,Peugeot,e-2008,72,15000,561.0
373221,Peugeot,e-2008,24,20000,889.0
373221,Peugeot,e-2008,36,20000,814.0
373221,Peugeot,e-2008,48,20000,709.0
373221,Peugeot,e-2008,60,20000,644.0
373221,Peugeot,e-2008,72,20000,589.0
373221,Peugeot,e-2008,24,25000,917.0
373221,Peugeot,e-2008,36,25000,842.0
373221,Peugeot,e-2008,48,25000,737.0
373221,Peugeot,e-2008,60,25000,672.0
373221,Peugeot,e-2008,72,25000,617.0
373221,Peugeot,e-2008,24,30000,945.0
373221,Peugeot,e-2008,36,30000,870.0
373221,Peugeot,e-2008,48,30000,765.0
373221,Peugeot,e-2008,60,30000,700.0
373221,Peugeot,e-2008,72,30000,645.0
368309,Toyota,Corolla Touring Sports,24,5000,864.0
368309,Toyota,Corolla Touring Sports,36,5000,694.0
368309,Toyota,Corolla Touring Sports,48,5000,604.0
368309,Toyota,Corolla Touring Sports,60,5000,559.0
368309,Toyota,Corolla Touring Sports,72,5000,514.0
368309,Toyota,Corolla Touring Sports,24,7500,877.0
368309,Toyota,Corolla Touring Sports,36,7500,707.0
368309,Toyota,Corolla Touring Sports,48,7500,617.0
368309,Toyota,Corolla Touring Sports,60,7500,572.0
368309,Toyota,Corolla Touring Sports,72,7500,527.0
368309,Toyota,Corolla Touring Sports,24,10000,890.0
368309,Toyota,Corolla Touring Sports,36,10000,720.0
368309,Toyota,Corolla Touring Sports,48,10000,630.0
368309,Toyota,Corolla Touring Sports,60,10000,585.0
368309,Toyota,Corolla Touring Sports,72,10000,540.0
368309,Toyota,Corolla Touring Sports,24,15000,924.0
368309,Toyota,Corolla Touring Sports,36,15000,754.0
368309,Toyota,Corolla Touring Sports,48,15000,664.0
368309,Toyota,Corolla Touring Sports,60,15000,619.0
368309,Toyota,Corolla Touring Sports,72,15000,574.0
368309,Toyota,Corolla Touring Sports,24,20000,958.0
368309,Toyota,Corolla Touring Sports,36,20000,788.0
368309,Toyota,Corolla Touring Sports,48,20000,698.0
368309,Toyota,Corolla Touring Sports,60,20000,653.0
368309,Toyota,Corolla Touring Sports,72,20000,608.0
368309,Toyota,Corolla Touring Sports,24,25000,992.0
368309,Toyota,Corolla Touring Sports,36,25000,822.0
368309,Toyota,Corolla Touring Sports,48,25000,732.0
368309,Toyota,Corolla Touring Sports,60,25000,687.0
368309,Toyota,Corolla Touring Sports,72,25000,642.0
368309,Toyota,Corolla Touring Sports,24,30000,1026.0
368309,Toyota,Corolla Touring Sports,36,30000,856.0
368309,Toyota,Corolla Touring Sports,48,30000,766.0
368309,Toyota,Corolla Touring Sports,60,30000,721.0
368309,Toyota,Corolla Touring Sports,72,30000,676.0
338515,Honda,HR-V,24,5000,764.0
338515,Honda,HR-V,36,5000,714.0
338515,Honda,HR-V,48,5000,639.0
338515,Honda,HR-V,60,5000,564.0
338515,Honda,HR-V,72,5000,514.0
338515,Honda,HR-V,24,7500,779.0
338515,Honda,HR-V,36,7500,729.0
338515,Honda,HR-V,48,7500,654.0
338515,Honda,HR-V,60,7500,579.0
338515,Honda,HR-V,72,7500,529.0
338515,Honda,HR-V,24,10000,794.0
338515,Honda,HR-V,36,10000,744.0
338515,Honda,HR-V,48,10000,669.0
338515,Honda,HR-V,60,10000,594.0
338515,Honda,HR-V,72,10000,544.0
338515,Honda,HR-V,24,15000,834.0
338515,Honda,HR-V,36,15000,784.0
338515,Honda,HR-V,48,15000,709.0
338515,Honda,HR-V,60,15000,634.0
338515,Honda,HR-V,72,15000,584.0
338515,Honda,HR-V,24,20000,874.0
338515,Honda,HR-V,36,20000,824.0
338515,Honda,HR-V,48,20000,749.0
338515,Honda,HR-V,60,20000,674.0
338515,Honda,HR-V,72,20000,624.0
338515,Honda,HR-V,24,25000,914.0
338515,Honda,HR-V,36,25000,864.0
338515,Honda,HR-V,48,25000,789.0
338515,Honda,HR-V,60,25000,714.0
338515,Honda,HR-V,72,25000,664.0
338515,Honda,HR-V,24,30000,954.0
338515,Honda,HR-V,36,30000,904.0
338515,Honda,HR-V,48,30000,829.0
338515,Honda,HR-V,60,30000,754.0
338515,Honda,HR-V,72,30000,704.0
361815,Abarth,500e,24,5000,994.0
361815,Abarth,500e,36,5000,774.0
361815,Abarth,500e,48,5000,654.0
361815,Abarth,500e,60,5000,574.0
361815,Abarth,500e,72,5000,514.0
361815,Abarth,500e,24,7500,1008.0
361815,Abarth,500e,36,7500,788.0
361815,Abarth,500e,48,7500,668.0
361815,Abarth,500e,60,7500,588.0
361815,Abarth,500e,72,7500,528.0
361815,Abarth,500e,24,10000,1022.0
361815,Abarth,500e,36,10000,802.0
361815,Abarth,500e,48,10000,682.0
361815,Abarth,500e,60,10000,602.0
361815,Abarth,500e,72,10000,542.0
361815,Abarth,500e,24,15000,1056.0
361815,Abarth,500e,36,15000,836.0
361815,Abarth,500e,48,15000,716.0
361815,Abarth,500e,60,15000,636.0
361815,Abarth,500e,72,15000,576.0
361815,Abarth,500e,24,20000,1090.0
361815,Abarth,500e,36,20000,870.0
361815,Abarth,500e,48,20000,750.0
361815,Abarth,500e,60,20000,670.0
361815,Abarth,500e,72,20000,610.0
361815,Abarth,500e,24,25000,1124.0
361815,Abarth,500e,36,25000,904.0
361815,Abarth,500e,48,25000,784.0
361815,Abarth,500e,60,25000,704.0
361815,Abarth,500e,72,25000,644.0
361815,Abarth,500e,24,30000,1158.0
361815,Abarth,500e,36,30000,938.0
361815,Abarth,500e,48,30000,818.0
361815,Abarth,500e,60,30000,738.0
361815,Abarth,500e,72,30000,678.0
375718,Skoda,Elroq,24,5000,914.0
375718,Skoda,Elroq,36,5000,734.0
375718,Skoda,Elroq,48,5000,624.0
375718,Skoda,Elroq,60,5000,569.0
375718,Skoda,Elroq,72,5000,514.0
375718,Skoda,Elroq,24,7500,929.0
375718,Skoda,Elroq,36,7500,749.0
375718,Skoda,Elroq,48,7500,639.0
375718,Skoda,Elroq,60,7500,584.0
375718,Skoda,Elroq,72,7500,529.0
375718,Skoda,Elroq,24,10000,944.0
375718,Skoda,Elroq,36,10000,764.0
375718,Skoda,Elroq,48,10000,654.0
375718,Skoda,Elroq,60,10000,599.0
375718,Skoda,Elroq,72,10000,544.0
375718,Skoda,Elroq,24,15000,980.0
375718,Skoda,Elroq,36,15000,800.0
375718,Skoda,Elroq,48,15000,690.0
375718,Skoda,Elroq,60,15000,635.0
375718,Skoda,Elroq,72,15000,580.0
375718,Skoda,Elroq,24,20000,1016.0
375718,Skoda,Elroq,36,20000,836.0
375718,Skoda,Elroq,48,20000,726.0
375718,Skoda,Elroq,60,20000,671.0
375718,Skoda,Elroq,72,20000,616.0
375718,Skoda,Elroq,24,25000,1052.0
375718,Skoda,Elroq,36,25000,872.0
375718,Skoda,Elroq,48,25000,762.0
375718,Skoda,Elroq,60,25000,707.0
375718,Skoda,Elroq,72,25000,652.0
375718,Skoda,Elroq,24,30000,1088.0
375718,Skoda,Elroq,36,30000,908.0
375718,Skoda,Elroq,48,30000,798.0
375718,Skoda,Elroq,60,30000,743.0
375718,Skoda,Elroq,72,30000,688.0
S846HG,KIA,Ceed Sportswagon,6,5000,519.0
S846HG,KIA,Ceed Sportswagon,6,7500,534.0
S846HG,KIA,Ceed Sportswagon,6,10000,549.0
S846HG,KIA,Ceed Sportswagon,6,15000,579.0
S846HG,KIA,Ceed Sportswagon,6,20000,609.0
S846HG,KIA,Ceed Sportswagon,6,25000,639.0
S846HG,KIA,Ceed Sportswagon,6,30000,669.0
N657TS,Polestar,Polestar 2,12,5000,1009.0
N657TS,Polestar,Polestar 2,24,5000,734.0
N657TS,Polestar,Polestar 2,36,5000,619.0
N657TS,Polestar,Polestar 2,48,5000,554.0
N657TS,Polestar,Polestar 2,60,5000,529.0
N657TS,Polestar,Polestar 2,72,5000,519.0
N657TS,Polestar,Polestar 2,12,7500,1019.0
N657TS,Polestar,Polestar 2,24,7500,744.0
N657TS,Polestar,Polestar 2,36,7500,629.0
N657TS,Polestar,Polestar 2,48,7500,564.0
N657TS,Polestar,Polestar 2,60,7500,539.0
N657TS,Polestar,Polestar 2,72,7500,529.0
N657TS,Polestar,Polestar 2,12,10000,1029.0
N657TS,Polestar,Polestar 2,24,10000,754.0
N657TS,Polestar,Polestar 2,36,10000,639.0
N657TS,Polestar,Polestar 2,48,10000,574.0
N657TS,Polestar,Polestar 2,60,10000,549.0
N657TS,Polestar,Polestar 2,72,10000,539.0
N657TS,Polestar,Polestar 2,12,15000,1059.0
N657TS,Polestar,Polestar 2,24,15000,784.0
N657TS,Polestar,Polestar 2,36,15000,669.0
N657TS,Polestar,Polestar 2,48,15000,604.0
N657TS,Polestar,Polestar 2,60,15000,579.0
N657TS,Polestar,Polestar 2,72,15000,584.0
N657TS,Polestar,Polestar 2,12,20000,1089.0
N657TS,Polestar,Polestar 2,24,20000,814.0
N657TS,Polestar,Polestar 2,36,20000,699.0
N657TS,Polestar,Polestar 2,48,20000,634.0
N657TS,Polestar,Polestar 2,60,20000,609.0
N657TS,Polestar,Polestar 2,72,20000,629.0
N657TS,Polestar,Polestar 2,12,25000,1119.0
N657TS,Polestar,Polestar 2,24,25000,844.0
N657TS,Polestar,Polestar 2,36,25000,729.0
N657TS,Polestar,Polestar 2,48,25000,664.0
N657TS,Polestar,Polestar 2,60,25000,639.0
N657TS,Polestar,Polestar 2,72,25000,674.0
N657TS,Polestar,Polestar 2,12,30000,1149.0
N657TS,Polestar,Polestar 2,24,30000,874.0
N657TS,Polestar,Polestar 2,36,30000,759.0
N657TS,Polestar,Polestar 2,48,30000,694.0
N657TS,Polestar,Polestar 2,60,30000,669.0
N657TS,Polestar,Polestar 2,72,30000,719.0
JFX54Z,Lynk & Co,01,12,5000,869.0
JFX54Z,Lynk & Co,01,24,5000,729.0
JFX54Z,Lynk & Co,01,36,5000,609.0
JFX54Z,Lynk & Co,01,48,5000,549.0
JFX54Z,Lynk & Co,01,60,5000,529.0
JFX54Z,Lynk & Co,01,72,5000,519.0
JFX54Z,Lynk & Co,01,12,7500,879.0
JFX54Z,Lynk & Co,01,24,7500,739.0
JFX54Z,Lynk & Co,01,36,7500,619.0
JFX54Z,Lynk & Co,01,48,7500,559.0
JFX54Z,Lynk & Co,01,60,7500,539.0
JFX54Z,Lynk & Co,01,72,7500,529.0
JFX54Z,Lynk & Co,01,12,10000,894.0
JFX54Z,Lynk & Co,01,24,10000,754.0
JFX54Z,Lynk & Co,01,36,10000,634.0
JFX54Z,Lynk & Co,01,48,10000,574.0
JFX54Z,Lynk & Co,01,60,10000,554.0
JFX54Z,Lynk & Co,01,72,10000,544.0
JFX54Z,Lynk & Co,01,12,15000,929.0
JFX54Z,Lynk & Co,01,24,15000,789.0
JFX54Z,Lynk & Co,01,36,15000,669.0
JFX54Z,Lynk & Co,01,48,15000,609.0
JFX54Z,Lynk & Co,01,60,15000,589.0
JFX54Z,Lynk & Co,01,72,15000,579.0
JFX54Z,Lynk & Co,01,12,20000,964.0
JFX54Z,Lynk & Co,01,24,20000,824.0
JFX54Z,Lynk & Co,01,36,20000,704.0
JFX54Z,Lynk & Co,01,48,20000,644.0
JFX54Z,Lynk & Co,01,60,20000,624.0
JFX54Z,Lynk & Co,01,72,20000,614.0
JFX54Z,Lynk & Co,01,12,25000,999.0
JFX54Z,Lynk & Co,01,24,25000,859.0
JFX54Z,Lynk & Co,01,36,25000,739.0
JFX54Z,Lynk & Co,01,48,25000,679.0
JFX54Z,Lynk & Co,01,60,25000,659.0
JFX54Z,Lynk & Co,01,72,25000,649.0
JFX54Z,Lynk & Co,01,12,30000,1034.0
JFX54Z,Lynk & Co,01,24,30000,894.0
JFX54Z,Lynk & Co,01,36,30000,774.0
JFX54Z,Lynk & Co,01,48,30000,714.0
JFX54Z,Lynk & Co,01,60,30000,694.0
JFX54Z,Lynk & Co,01,72,30000,684.0
376076,Kia,EV4,24,5000,999.0
376076,Kia,EV4,36,5000,759.0
376076,Kia,EV4,48,5000,639.0
376076,Kia,EV4,60,5000,579.0
376076,Kia,EV4,72,5000,519.0
376076,Kia,EV4,24,7500,1014.0
376076,Kia,EV4,36,7500,774.0
376076,Kia,EV4,48,7500,654.0
376076,Kia,EV4,60,7500,594.0
376076,Kia,EV4,72,7500,534.0
376076,Kia,EV4,24,10000,1029.0
376076,Kia,EV4,36,10000,789.0
376076,Kia,EV4,48,10000,669.0
376076,Kia,EV4,60,10000,609.0
376076,Kia,EV4,72,10000,549.0
376076,Kia,EV4,24,15000,1059.0
376076,Kia,EV4,36,15000,819.0
376076,Kia,EV4,48,15000,699.0
376076,Kia,EV4,60,15000,639.0
376076,Kia,EV4,72,15000,579.0
376076,Kia,EV4,24,20000,1089.0
376076,Kia,EV4,36,20000,849.0
376076,Kia,EV4,48,20000,729.0
376076,Kia,EV4,60,20000,669.0
376076,Kia,EV4,72,20000,609.0
376076,Kia,EV4,24,25000,1119.0
376076,Kia,EV4,36,25000,879.0
376076,Kia,EV4,48,25000,759.0
376076,Kia,EV4,60,25000,699.0
376076,Kia,EV4,72,25000,639.0
376076,Kia,EV4,24,30000,1149.0
376076,Kia,EV4,36,30000,909.0
376076,Kia,EV4,48,30000,789.0
376076,Kia,EV4,60,30000,729.0
376076,Kia,EV4,72,30000,669.0
374737,Opel,Astra Sports Tourer,24,5000,819.0
374737,Opel,Astra Sports Tourer,36,5000,699.0
374737,Opel,Astra Sports Tourer,48,5000,609.0
374737,Opel,Astra Sports Tourer,60,5000,564.0
374737,Opel,Astra Sports Tourer,72,5000,519.0
374737,Opel,Astra Sports Tourer,24,7500,833.0
374737,Opel,Astra Sports Tourer,36,7500,713.0
374737,Opel,Astra Sports Tourer,48,7500,623.0
374737,Opel,Astra Sports Tourer,60,7500,578.0
374737,Opel,Astra Sports Tourer,72,7500,533.0
374737,Opel,Astra Sports Tourer,24,10000,847.0
374737,Opel,Astra Sports Tourer,36,10000,727.0
374737,Opel,Astra Sports Tourer,48,10000,637.0
374737,Opel,Astra Sports Tourer,60,10000,592.0
374737,Opel,Astra Sports Tourer,72,10000,547.0
374737,Opel,Astra Sports Tourer,24,15000,887.0
374737,Opel,Astra Sports Tourer,36,15000,767.0
374737,Opel,Astra Sports Tourer,48,15000,677.0
374737,Opel,Astra Sports Tourer,60,15000,632.0
374737,Opel,Astra Sports Tourer,72,15000,587.0
374737,Opel,Astra Sports Tourer,24,20000,927.0
374737,Opel,Astra Sports Tourer,36,20000,807.0
374737,Opel,Astra Sports Tourer,48,20000,717.0
374737,Opel,Astra Sports Tourer,60,20000,672.0
374737,Opel,Astra Sports Tourer,72,20000,627.0
374737,Opel,Astra Sports Tourer,24,25000,967.0
374737,Opel,Astra Sports Tourer,36,25000,847.0
374737,Opel,Astra Sports Tourer,48,25000,757.0
374737,Opel,Astra Sports Tourer,60,25000,712.0
374737,Opel,Astra Sports Tourer,72,25000,667.0
374737,Opel,Astra Sports Tourer,24,30000,1007.0
374737,Opel,Astra Sports Tourer,36,30000,887.0
374737,Opel,Astra Sports Tourer,48,30000,797.0
374737,Opel,Astra Sports Tourer,60,30000,752.0
374737,Opel,Astra Sports Tourer,72,30000,707.0
K375HH,Volkswagen,ID.4,12,5000,889.0
K375HH,Volkswagen,ID.4,24,5000,669.0
K375HH,Volkswagen,ID.4,36,5000,599.0
K375HH,Volkswagen,ID.4,48,5000,549.0
K375HH,Volkswagen,ID.4,60,5000,519.0
K375HH,Volkswagen,ID.4,12,7500,899.0
K375HH,Volkswagen,ID.4,24,7500,679.0
K375HH,Volkswagen,ID.4,36,7500,609.0
K375HH,Volkswagen,ID.4,48,7500,559.0
K375HH,Volkswagen,ID.4,60,7500,529.0
K375HH,Volkswagen,ID.4,12,10000,909.0
K375HH,Volkswagen,ID.4,24,10000,689.0
K375HH,Volkswagen,ID.4,36,10000,619.0
K375HH,Volkswagen,ID.4,48,10000,569.0
K375HH,Volkswagen,ID.4,60,10000,539.0
K375HH,Volkswagen,ID.4,12,15000,949.0
K375HH,Volkswagen,ID.4,24,15000,729.0
K375HH,Volkswagen,ID.4,36,15000,659.0
K375HH,Volkswagen,ID.4,48,15000,609.0
K375HH,Volkswagen,ID.4,60,15000,579.0
K375HH,Volkswagen,ID.4,12,20000,989.0
K375HH,Volkswagen,ID.4,24,20000,769.0
K375HH,Volkswagen,ID.4,36,20000,699.0
K375HH,Volkswagen,ID.4,48,20000,649.0
K375HH,Volkswagen,ID.4,60,20000,619.0
K375HH,Volkswagen,ID.4,12,25000,1029.0
K375HH,Volkswagen,ID.4,24,25000,809.0
K375HH,Volkswagen,ID.4,36,25000,739.0
K375HH,Volkswagen,ID.4,48,25000,689.0
K375HH,Volkswagen,ID.4,60,25000,659.0
K375HH,Volkswagen,ID.4,12,30000,1069.0
K375HH,Volkswagen,ID.4,24,30000,849.0
K375HH,Volkswagen,ID.4,36,30000,779.0
K375HH,Volkswagen,ID.4,48,30000,729.0
K375HH,Volkswagen,ID.4,60,30000,699.0
374849,Citroen,ë-C4,24,5000,919.0
374849,Citroen,ë-C4,36,5000,739.0
374849,Citroen,ë-C4,48,5000,629.0
374849,Citroen,ë-C4,60,5000,574.0
374849,Citroen,ë-C4,72,5000,519.0
374849,Citroen,ë-C4,24,7500,933.0
374849,Citroen,ë-C4,36,7500,753.0
374849,Citroen,ë-C4,48,7500,643.0
374849,Citroen,ë-C4,60,7500,588.0
374849,Citroen,ë-C4,72,7500,533.0
374849,Citroen,ë-C4,24,10000,947.0
374849,Citroen,ë-C4,36,10000,767.0
374849,Citroen,ë-C4,48,10000,657.0
374849,Citroen,ë-C4,60,10000,602.0
374849,Citroen,ë-C4,72,10000,547.0
374849,Citroen,ë-C4,24,15000,979.0
374849,Citroen,ë-C4,36,15000,799.0
374849,Citroen,ë-C4,48,15000,689.0
374849,Citroen,ë-C4,60,15000,634.0
374849,Citroen,ë-C4,72,15000,579.0
374849,Citroen,ë-C4,24,20000,1011.0
374849,Citroen,ë-C4,36,20000,831.0
374849,Citroen,ë-C4,48,20000,721.0
374849,Citroen,ë-C4,60,20000,666.0
374849,Citroen,ë-C4,72,20000,611.0
374849,Citroen,ë-C4,24,25000,1043.0
374849,Citroen,ë-C4,36,25000,863.0
374849,Citroen,ë-C4,48,25000,753.0
374849,Citroen,ë-C4,60,25000,698.0
374849,Citroen,ë-C4,72,25000,643.0
374849,Citroen,ë-C4,24,30000,1075.0
374849,Citroen,ë-C4,36,30000,895.0
374849,Citroen,ë-C4,48,30000,785.0
374849,Citroen,ë-C4,60,30000,730.0
374849,Citroen,ë-C4,72,30000,675.0
375777,JAECOO,7,24,5000,699.0
375777,JAECOO,7,36,5000,639.0
375777,JAECOO,7,48,5000,579.0
375777,JAECOO,7,60,5000,549.0
375777,JAECOO,7,72,5000,519.0
375777,JAECOO,7,24,7500,719.0
375777,JAECOO,7,36,7500,659.0
375777,JAECOO,7,48,7500,599.0
375777,JAECOO,7,60,7500,569.0
375777,JAECOO,7,72,7500,539.0
375777,JAECOO,7,24,10000,739.0
375777,JAECOO,7,36,10000,679.0
375777,JAECOO,7,48,10000,619.0
375777,JAECOO,7,60,10000,589.0
375777,JAECOO,7,72,10000,559.0
375777,JAECOO,7,24,15000,789.0
375777,JAECOO,7,36,15000,729.0
375777,JAECOO,7,48,15000,669.0
375777,JAECOO,7,60,15000,639.0
375777,JAECOO,7,72,15000,609.0
375777,JAECOO,7,24,20000,844.0
375777,JAECOO,7,36,20000,784.0
375777,JAECOO,7,48,20000,724.0
375777,JAECOO,7,60,20000,694.0
375777,JAECOO,7,72,20000,664.0
375777,JAECOO,7,24,25000,899.0
375777,JAECOO,7,36,25000,839.0
375777,JAECOO,7,48,25000,779.0
375777,JAECOO,7,60,25000,749.0
375777,JAECOO,7,72,25000,719.0
375777,JAECOO,7,24,30000,954.0
375777,JAECOO,7,36,30000,894.0
375777,JAECOO,7,48,30000,834.0
375777,JAECOO,7,60,30000,804.0
375777,JAECOO,7,72,30000,774.0
369001,Volkswagen,Golf,24,5000,919.0
369001,Volkswagen,Golf,36,5000,719.0
369001,Volkswagen,Golf,48,5000,649.0
369001,Volkswagen,Golf,60,5000,574.0
369001,Volkswagen,Golf,72,5000,519.0
369001,Volkswagen,Golf,24,7500,932.0
369001,Volkswagen,Golf,36,7500,732.0
369001,Volkswagen,Golf,48,7500,662.0
369001,Volkswagen,Golf,60,7500,587.0
369001,Volkswagen,Golf,72,7500,532.0
369001,Volkswagen,Golf,24,10000,945.0
369001,Volkswagen,Golf,36,10000,745.0
369001,Volkswagen,Golf,48,10000,675.0
369001,Volkswagen,Golf,60,10000,600.0
